outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,combination_type,n_samples,n_cases,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,p_gain,aic_gain
stroke_binary,Stroke,systolic_bp,Systolic BP (mmHg),LBXSAL,Albumin (g/dL),Ratio,4676,223.0,0.5692309897191884,2.3985772106162655e-25,1697.6243470436827,0.4904815952987288,7.501583749738989e-18,1729.2244630385412,-0.4239562273038516,1.4828182424601925e-11,1753.2629589365956,31275139.76425887,31.60011599485847
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),BMXWAIST,Waist Circumference (cm),Ratio,4668,217.0,-0.696726179395561,1.6211666176020683e-16,1682.0063550165662,-0.5176298279336717,7.468273173268252e-11,1713.2882866890627,0.35451847003055015,5.1074804964728827e-08,1730.951113170297,460672.77059497254,31.281931672496512
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),BMXBMI,Body Mass Index (kg/m2),Ratio,5322,1856.0,-0.4836695840679991,1.387436174104541e-52,6633.285327237598,0.12112163023543074,2.9115349646256028e-05,6869.491078755328,0.4344796834856765,3.726844120826436e-47,6664.276812867773,268613.734482724,30.991485630174793
hypertension_binary,Hypertension,LBXSKSI,Potassium (mmol/L),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,5404,1899.0,-0.5722731313785057,3.792972596747453e-74,6639.492156645592,-0.0015048195281663287,0.9578891613076029,7010.96292943741,0.5780191106094269,6.5803858138494756e-59,6670.483139421218,1734888836131398.2,30.990982775625525
diabetes_binary,Diabetes,BMXBMI,Body Mass Index (kg/m2),LBDHDD,HDL Cholesterol (mg/dL),Ratio,6637,788.0,0.5739975103300733,2.0778321595093735e-62,4559.479374790133,0.5527988803943933,5.045123251280467e-56,4590.363391340705,-0.5002363486311198,4.485576912550784e-27,4708.793457620821,2428070.635152621,30.884016550571687
diabetes_binary,Diabetes,LBDHDD,HDL Cholesterol (mg/dL),LBXIN,Insulin (uIU/mL),Difference,2820,410.0,-0.6051137761919637,8.701732635351215e-23,2218.1610932223593,-0.4727871809307107,9.558386730074994e-13,2283.967770014742,0.5145348419760499,4.482587020094172e-16,2248.9447928627924,5151372.959775209,30.783699640433042
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBDHDD,HDL Cholesterol (mg/dL),Difference,2820,410.0,0.6051137761919637,8.701732635351215e-23,2218.1610932223593,0.5145348419760499,4.482587020094172e-16,2248.9447928627924,-0.4727871809307107,9.558386730074994e-13,2283.967770014742,5151372.959775209,30.783699640433042
stroke_binary,Stroke,LBXSAL,Albumin (g/dL),systolic_bp,Systolic BP (mmHg),Ratio,4676,223.0,-0.6957317384060654,5.899229719293269e-22,1698.4435871415449,-0.4239562273038516,1.4828182424601925e-11,1753.2629589365956,0.4904815952987288,7.501583749738989e-18,1729.2244630385412,12716.208906402246,30.78087589699635
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXSCR,Creatinine Kidney (mg/dL),Difference,5410,1900.0,-0.686416160085654,3.381597742140058e-60,6687.960220340588,-0.273023923210648,4.7713117462123446e-21,6926.635780346481,0.831678232512139,7.735205043346477e-52,6718.715046481842,228744091.7928701,30.754826141253943
hypertension_binary,Hypertension,LBXSCR,Creatinine Kidney (mg/dL),LBXSAL,Albumin (g/dL),Difference,5410,1900.0,0.686416160085654,3.381597742140058e-60,6687.960220340588,0.831678232512139,7.735205043346477e-52,6718.715046481842,-0.273023923210648,4.7713117462123446e-21,6926.635780346481,228744091.7928701,30.754826141253943
arthritis_binary,Arthritis,LBXSUA,Uric Acid (mg/dL),LBXHGB,Hemoglobin (g/dL),Ratio,4897,1523.0,0.24957256306628936,3.8719747696033007e-16,6008.198093557968,0.16198331143097633,1.2740574393201332e-07,6047.452948795694,-0.1858900257624025,1.7023200586582188e-09,6038.865509697536,4396516.403004941,30.66741613956856
heart_attack_binary,Heart Attack,LBXSUA,Uric Acid (mg/dL),LBXTC,Total Cholesterol (mg/dL),Ratio,4900,243.0,0.4904493836708285,4.42044597710526e-21,1858.5967710441569,0.3143408807500344,2.4819938272890446e-07,1912.2714955321453,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,5487562621.032456,30.509349697892503
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4887,269.0,-0.5604548861746815,2.1332331135187325e-17,2012.457379411076,-0.03262381925926192,0.6030981464600143,2086.64031095752,0.2742846655424148,1.1955581020402399e-12,2042.9555687441243,56044.418889981825,30.49818933304823
heart_attack_binary,Heart Attack,BMXBMI,Body Mass Index (kg/m2),BMXWAIST,Waist Circumference (cm),Ratio,4918,227.0,-0.6049008650225136,2.915933529538052e-13,1783.5640040104013,0.03317104157302003,0.6199083805552206,1843.4850344130841,0.3540072931708696,2.664497462147295e-08,1813.9360258390534,91377.16738589064,30.372021828652123
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5121,1694.0,-0.17932217490319774,8.360002941412949e-08,6473.65575367131,0.03071828546453217,0.30269190764742127,6503.9426941917045,0.026370730143134156,0.36109580360130167,6504.186620482913,3620715.324727654,30.286940520394637
arthritis_binary,Arthritis,LBXPLTSI,Platelet Count (10^3/uL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,4892,1519.0,-0.29847601091238474,4.7968091873415687e-14,5998.243158063586,-0.11914229951315691,0.00017296136050328292,6050.863123277078,0.18662949127937986,9.71761796165846e-09,6028.34603400906,202585.043142899,30.102875945473897
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXSCA,Calcium (mg/dL),Ratio,5386,1763.0,-0.2128799637142685,3.3578146001308376e-13,6761.219250054953,-0.14144653339591454,1.0811283791529854e-06,6790.998864979955,0.10530668726403032,0.00030457658321124485,6801.730944203903,3219738.1568084764,29.779614925002534
hypertension_binary,Hypertension,LBXSCR,Creatinine Kidney (mg/dL),LBXHGB,Hemoglobin (g/dL),Ratio,5407,1899.0,0.9988400907975062,1.5013668781072422e-53,6684.18242372927,0.8343647159696328,5.349091360553968e-52,6713.841686346536,-0.11222891115291661,7.982006061646008e-05,6997.984448825489,35.628142851382954,29.659262617265995
heart_attack_binary,Heart Attack,diastolic_bp,Diastolic BP (mmHg),systolic_bp,Systolic BP (mmHg),Ratio,4987,239.0,-0.4435379544018322,1.8339893935381567e-17,1859.1110348110726,-0.2571219182169703,2.0935286962254644e-05,1905.6818004132106,0.3478288604502486,1.1377179952346922e-09,1888.7044037569246,62035145.85434932,29.593368945852035
high_cholesterol_binary,High Cholesterol,LBXSCA,Calcium (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5371,1758.0,-0.2091278089479713,4.761011362827384e-10,6752.6578453109105,0.10731686230301189,0.00023825060606741264,6782.168307762724,0.03595538668331149,0.2005415230186356,6794.123199347254,500420.15847222146,29.51046245181351
hypertension_binary,Hypertension,LBXSKSI,Potassium (mmol/L),BMXBMI,Body Mass Index (kg/m2),Ratio,5322,1856.0,-0.4844286162237169,3.880060141829575e-52,6634.5980311636295,0.004131933862331509,0.8857574641514223,6887.069164658791,0.43473103356112186,3.346870306056494e-47,6664.032827407284,86258.20692764664,29.43479624365409
hypertension_binary,Hypertension,LBXPLTSI,Platelet Count (10^3/uL),LBXWBCSI,WBC Count (10^3/uL),Ratio,5540,1942.0,-0.20421375765077018,1.0162317016375118e-11,7132.786894998472,-0.12539229175700256,1.3898308392189659e-05,7162.176007745988,0.2659260679894491,0.00019605107340758964,7164.604385993293,1367631.8471264502,29.389112747515355
arthritis_binary,Arthritis,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXHGB,Hemoglobin (g/dL),Ratio,5001,1552.0,0.33877855494934794,8.206374481729144e-29,6069.779627897076,0.2958229312661752,1.8877031898222464e-22,6099.131423668179,-0.18858523433075783,6.829717316003232e-10,6160.669361244607,2300288.871809434,29.351795771102843
liver_condition_binary,Liver Condition,LBDHDD,HDL Cholesterol (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4883,269.0,-0.601601376169066,8.240036503552772e-16,2013.4654866274811,-0.16525328848962095,0.01585496870096706,2080.3000643884957,0.27432302762741384,1.1990635991542525e-12,2042.503204050723,1455.1678243625067,29.03771742324193
arthritis_binary,Arthritis,LBXSCA,Calcium (mg/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,4896,1524.0,-0.3471620301057502,2.0309831213366621e-29,5946.353344195248,0.11443170207704549,0.00022277460917878464,6062.488649316725,0.3006762432105569,1.365048599981383e-22,5975.351640724891,6721122.325639988,28.998296529643085
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),LBXSUA,Uric Acid (mg/dL),Ratio,4900,243.0,-0.7421289310448952,1.4953562514488693e-15,1860.1233636593659,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,0.3143408807500344,2.4819938272890446e-07,1912.2714955321453,16221.869597129615,28.98275708268352
hypertension_binary,Hypertension,LBDHDD,HDL Cholesterol (mg/dL),LBXSAPSI,Alkaline Phosphatase (U/L),Ratio,5405,1899.0,-0.23399813075025996,7.670891693986817e-14,6951.893943838478,-0.08661389985872747,0.002946624239732066,7002.845956780322,0.15872844634271072,4.0234814978825156e-08,6980.761440523728,524512.8804303817,28.867496685250444
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),Ratio,5405,1899.0,0.31901836841168657,1.834361062080236e-11,6963.487074138722,0.1154543422639873,5.661273572987979e-05,6995.514918666297,-0.12830526418774502,1.1113797310340184e-05,6992.156013956561,605867.4892355548,28.66893981783869
heart_attack_binary,Heart Attack,BMXWAIST,Waist Circumference (cm),BMXBMI,Body Mass Index (kg/m2),Ratio,4918,227.0,0.5260334137329178,3.646887186819477e-14,1785.3151684039424,0.3540072931708696,2.664497462147295e-08,1813.9360258390534,0.03317104157302003,0.6199083805552206,1843.4850344130841,730622.398131009,28.62085743511102
arthritis_binary,Arthritis,LBXHGB,Hemoglobin (g/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,4892,1519.0,-0.2875138930377527,6.32201031089767e-14,5999.967363512337,-0.18711549409168513,1.3818051530140012e-09,6028.3583273005825,0.18662949127937986,9.71761796165846e-09,6028.34603400906,21857.053137545376,28.378670496722407
heart_attack_binary,Heart Attack,diastolic_bp,Diastolic BP (mmHg),BMXWAIST,Waist Circumference (cm),Ratio,4750,222.0,-0.5052721733510888,4.0212220236434245e-14,1741.6846259600993,-0.2859064057017063,3.235670102501915e-06,1777.5678527152302,0.3466306407300994,7.33179367838001e-08,1769.6300923757658,1823275.023182392,27.945466415666488
liver_condition_binary,Liver Condition,LBXSNASI,Sodium (mmol/L),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4887,269.0,-0.5523027572604514,8.186859861363546e-17,2015.0250545280426,-0.01746758947038486,0.7802074601586138,2086.8329122291198,0.2742846655424148,1.1955581020402399e-12,2042.9555687441243,14603.378124040786,27.930514216081747
thyroid_binary,Thyroid Problem,LBXSATSI,ALT Liver Enzyme (U/L),systolic_bp,Systolic BP (mmHg),Difference,4670,569.0,-0.38409044242593215,7.54214063850249e-17,3394.880525707159,-0.3058141110534968,2.968519009057319e-06,3437.5154511829687,0.2745092301634389,2.5985370462623087e-11,3422.7331483179596,344535.745328962,27.85262261080061
thyroid_binary,Thyroid Problem,systolic_bp,Systolic BP (mmHg),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4670,569.0,0.38409044242593215,7.54214063850249e-17,3394.880525707159,0.2745092301634389,2.5985370462623087e-11,3422.7331483179596,-0.3058141110534968,2.968519009057319e-06,3437.5154511829687,344535.745328962,27.85262261080061
arthritis_binary,Arthritis,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4901,1524.0,0.27190961543833225,5.716089326574993e-17,6005.439181776181,0.21119789767754407,2.2342009536828204e-11,6033.242885871554,-0.14611830560009065,3.8271597953864645e-05,6061.132245132731,390861.7983444854,27.803704095373178
arthritis_binary,Arthritis,LBXSATSI,ALT Liver Enzyme (U/L),LBXSAPSI,Alkaline Phosphatase (U/L),Difference,4901,1524.0,-0.27190961543833225,5.716089326574993e-17,6005.439181776181,-0.14611830560009065,3.8271597953864645e-05,6061.132245132731,0.21119789767754407,2.2342009536828204e-11,6033.242885871554,390861.7983444854,27.803704095373178
heart_attack_binary,Heart Attack,BMXBMI,Body Mass Index (kg/m2),LBXSCR,Creatinine Kidney (mg/dL),Ratio,4829,236.0,-0.5450122597951421,3.646345573666351e-10,1842.5558304638896,0.056072098212385305,0.3852090947255883,1888.2979486960244,0.1699731823534846,4.031625841877677e-06,1870.2952583189413,11056.620280298697,27.739427855051645
heart_attack_binary,Heart Attack,LBDLDL,LDL Cholesterol (mg/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2361,125.0,-0.7633808657172609,3.333326506860387e-12,927.0625217893238,-0.5117386826015218,1.5159561726286198e-06,956.5142598469433,0.33584165425397866,4.634885624980568e-09,954.6673515963893,1390.4685350929217,27.60482980706547
heart_attack_binary,Heart Attack,LBXSBU,BUN Kidney (mg/dL),LBXTC,Total Cholesterol (mg/dL),Ratio,4900,243.0,0.4472937826160281,2.0318296769777386e-21,1844.5744279951057,0.39855258823003653,2.3429754135826492e-18,1872.0530678553655,-0.5010952582996173,2.425747411225612e-11,1889.1061207420494,1153.135737768988,27.47863986025982
high_cholesterol_binary,High Cholesterol,LBXSUA,Uric Acid (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),Ratio,5383,1762.0,0.3645872543713874,1.3972800884563168e-19,6724.861826398821,0.22165712744000898,2.2782058699132143e-14,6752.337844248625,-0.16780388585154127,2.5673653450676543e-08,6779.121179584861,163045.75501609876,27.47601784980361
liver_condition_binary,Liver Condition,LBXPLTSI,Platelet Count (10^3/uL),LBXSAPSI,Alkaline Phosphatase (U/L),Ratio,4897,269.0,-0.5741387995820407,9.96225311714496e-13,2029.1922754315083,-0.3098647053717732,7.84108299652925e-06,2066.793319062564,0.2883627543229678,1.8223670927356048e-08,2056.5532900359503,18292.720244171724,27.36101460444206
liver_condition_binary,Liver Condition,LBXHGB,Hemoglobin (g/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,4884,268.0,-0.5469233564593431,7.209614965704162e-17,2009.2198777600106,0.09162710116953318,0.15214765658085874,2078.80725914066,0.27593506827440534,9.082960576038806e-13,2036.4176584671654,12598.398970327919,27.197780707154834
arthritis_binary,Arthritis,LBXSNASI,Sodium (mmol/L),LBXTR,Triglycerides (mg/dL),Ratio,2377,754.0,-0.25978265161883957,1.8274669526862093e-07,2944.3725035326997,-0.013940899069235266,0.7517724949557637,2973.941900087959,0.06763334162116058,0.11989458828106754,2971.5541546627073,656069.8025473646,27.181651130007594
heart_attack_binary,Heart Attack,systolic_bp,Systolic BP (mmHg),LBDHDD,HDL Cholesterol (mg/dL),Difference,4692,228.0,0.5085627348438156,8.701258646898495e-15,1768.910543095095,0.3464402197294328,3.759572350989633e-09,1795.9616656873031,-0.4012151920814796,9.036442901289789e-07,1800.7180094870685,432072.24420684326,27.05112259220823
heart_attack_binary,Heart Attack,LBDHDD,HDL Cholesterol (mg/dL),systolic_bp,Systolic BP (mmHg),Difference,4692,228.0,-0.5085627348438156,8.701258646898495e-15,1768.910543095095,-0.4012151920814796,9.036442901289789e-07,1800.7180094870685,0.3464402197294328,3.759572350989633e-09,1795.9616656873031,432072.24420684326,27.05112259220823
heart_attack_binary,Heart Attack,diastolic_bp,Diastolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),Ratio,4671,228.0,-0.5769630675620843,4.305568718008223e-11,1777.5609573428865,-0.2841080979099392,2.9899963824690042e-06,1805.554479649016,0.2967133608901805,2.547000797427261e-06,1804.5738796313717,59155.96670828461,27.012922288485242
hypertension_binary,Hypertension,LBXHGB,Hemoglobin (g/dL),LBXIN,Insulin (uIU/mL),Ratio,2598,930.0,-0.36322033167700846,2.727345750177044e-10,3343.885445275469,-0.11404995291704442,0.005244887321395458,3385.2390960490993,0.21164690797454389,2.3783746030465515e-05,3370.808819355311,87204.7338659633,26.92337407984178
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Ratio,5374,1758.0,-0.22874171183831676,1.99254007156509e-11,6747.577487796992,-0.14139093050865376,1.1297695368599299e-06,6774.362525423587,0.03624424672333991,0.19679570150010295,6796.474218311099,56699.96568613671,26.785037626595113
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXSASSI,AST Liver Enzyme (U/L),Ratio,5878,800.0,0.200363117866106,1.3248427171649152e-08,4649.90608471346,0.07039895112778764,0.035839579712639326,4676.688300612659,0.0012547869871775126,0.9736056954410763,4680.788602793553,2705195.0581223634,26.7822158991994
arthritis_binary,Arthritis,LBXSBU,BUN Kidney (mg/dL),LBXSAL,Albumin (g/dL),Ratio,4900,1524.0,0.5177193424844152,1.6151428877536834e-46,5831.967031970966,0.4717808643119679,1.0551209089207991e-43,5858.730094092071,-0.26188006967478705,4.1198887868346316e-17,6007.25734046686,653.2678420720073,26.763062121105577
heart_attack_binary,Heart Attack,LBXPLTSI,Platelet Count (10^3/uL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2428,127.0,-0.7660850228082942,1.2705088696801355e-12,944.8195222062379,-0.46741615808779846,1.1431806352779125e-05,979.5273667714303,0.34454315285012155,1.0923544664685405e-09,971.3435453217513,859.7771275249363,26.524023115513387
hypertension_binary,Hypertension,LBDHDD,HDL Cholesterol (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,5405,1899.0,-0.1761684708550183,7.0513693577392185e-09,6976.676510643797,-0.08661389985872747,0.002946624239732066,7002.845956780322,0.0528842647267334,0.058554135748503364,7008.268362696437,417879.71814269,26.16944613652504
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),systolic_bp,Systolic BP (mmHg),Difference,2662,385.0,-0.6669193583994588,5.047960252778776e-27,2076.604421016823,-0.3559868046272647,7.812380133032748e-09,2168.3068588714177,0.5117145497604101,3.0951079234663755e-24,2102.5446776653234,613.1403118244832,25.940256648500508
diabetes_binary,Diabetes,systolic_bp,Systolic BP (mmHg),LBDLDL,LDL Cholesterol (mg/dL),Difference,2662,385.0,0.6669193583994588,5.047960252778776e-27,2076.604421016823,0.5117145497604101,3.0951079234663755e-24,2102.5446776653234,-0.3559868046272647,7.812380133032748e-09,2168.3068588714177,613.1403118244832,25.940256648500508
hypertension_binary,Hypertension,LBXHGB,Hemoglobin (g/dL),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,5406,1899.0,-0.19152952430183307,3.4848194521154793e-10,6971.362417593849,-0.11178090099209408,8.52784228542875e-05,6997.244621416171,0.05193493513449302,0.06318825657058479,7009.260890122625,244714.0347615965,25.88220382232157
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXSUA,Uric Acid (mg/dL),Ratio,5408,1900.0,-0.5448716321126522,2.52094134930212e-54,6736.5713177026155,-0.272973486221388,4.897345420153763e-21,6924.957903703611,0.4622658276189417,1.0620215712090687e-53,6762.42097665139,4.2127976182511,25.84965894877496
arthritis_binary,Arthritis,LBXHGB,Hemoglobin (g/dL),LBXSAPSI,Alkaline Phosphatase (U/L),Ratio,4898,1523.0,-0.28089878390756495,2.9096406182624066e-16,6004.141398911221,-0.18518172698144333,1.9538627055576236e-09,6039.883251617148,0.21013007376795217,2.8145200035902733e-11,6029.8976989237435,96730.84661813191,25.756300012522843
